I0315 19:32:48.208867       1 flags.go:57] FLAG: --add-dir-header="false"
I0315 19:34:53.841557       1 aws_wrapper.go:694] 0 launch templates to query
I0315 19:34:53.841561       1 aws_wrapper.go:710] Successfully queried 0 launch configurations
I0315 19:34:53.841565       1 aws_wrapper.go:721] Successfully queried 0 launch templates
I0315 19:34:53.841568       1 aws_wrapper.go:732] Successfully queried instance requirements for 0 ASGs
I0315 19:34:53.841574       1 aws_manager.go:129] Refreshed ASG list, next refresh after 2025-03-15 19:35:53.841572923 +0000 UTC m=+186.133494384
I0315 19:34:53.841921       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:34:53.841934       1 filter_out_schedulable.go:120] 0 pods marked as unschedulable can be scheduled.
I0315 19:34:53.841941       1 filter_out_schedulable.go:83] No schedulable pods
I0315 19:34:53.841951       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:34:53.841963       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:34:53.841977       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:34:53.842001       1 klogx.go:87] Node ip-192-168-1-34.ec2.internal - cpu utilization 0.008625
I0315 19:34:53.842015       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:34:53.842023       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:34:53.842032       1 klogx.go:87] Node ip-192-168-15-254.ec2.internal - cpu utilization 0.049396
I0315 19:34:53.842041       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:34:53.842048       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:34:53.842062       1 cluster.go:153] ip-192-168-1-34.ec2.internal for removal
I0315 19:34:53.842141       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-x7vnn can be moved to ip-192-168-23-95.ec2.internal
I0315 19:34:53.842175       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-g4hdr can be moved to ip-192-168-6-223.ec2.internal
I0315 19:34:53.842203       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-ztb4n can be moved to ip-192-168-45-70.ec2.internal
I0315 19:34:53.842230       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-rlcvh can be moved to ip-192-168-11-90.ec2.internal
I0315 19:34:53.842242       1 cluster.go:176] node ip-192-168-1-34.ec2.internal may be removed
I0315 19:34:53.842245       1 cluster.go:153] ip-192-168-15-254.ec2.internal for removal
I0315 19:34:53.842275       1 hinting_simulator.go:77] Pod default/mlrunner-structure-054212587-65lqd can be moved to ip-192-168-1-34.ec2.internal
I0315 19:34:53.842285       1 cluster.go:176] node ip-192-168-15-254.ec2.internal may be removed
I0315 19:34:53.842292       1 nodes.go:84] ip-192-168-15-254.ec2.internal is unneeded since 2025-03-15 19:34:13.594565781 +0000 UTC m=+85.886487261 duration 40.122712002s
I0315 19:34:53.842297       1 nodes.go:84] ip-192-168-1-34.ec2.internal is unneeded since 2025-03-15 19:33:03.320254525 +0000 UTC m=+15.612176006 duration 1m50.397023257s
I0315 19:34:53.842316       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:34:53.842330       1 static_autoscaler.go:598] Starting scale down
I0315 19:34:53.842342       1 nodes.go:123] ip-192-168-1-34.ec2.internal was unneeded for 1m50.397023257s
I0315 19:34:53.842352       1 nodes.go:123] ip-192-168-15-254.ec2.internal was unneeded for 40.122712002s
I0315 19:34:53.842358       1 legacy.go:298] No candidates for scale down
I0315 19:35:03.853056       1 static_autoscaler.go:276] Starting main loop
I0315 19:35:03.853328       1 taints.go:77] Removing autoscaler soft taint when creating template from node
I0315 19:35:03.853629       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:35:03.853647       1 filter_out_schedulable.go:120] 0 pods marked as unschedulable can be scheduled.
I0315 19:35:03.853655       1 filter_out_schedulable.go:83] No schedulable pods
I0315 19:35:03.853668       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:35:03.853685       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:35:03.853714       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:35:03.853747       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:03.853773       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:03.853789       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:03.853811       1 klogx.go:87] Node ip-192-168-1-34.ec2.internal - cpu utilization 0.008625
I0315 19:35:03.853826       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:03.853843       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:03.853861       1 cluster.go:153] ip-192-168-1-34.ec2.internal for removal
I0315 19:35:03.853955       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-x7vnn can be moved to ip-192-168-23-95.ec2.internal
I0315 19:35:03.853993       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-ztb4n can be moved to ip-192-168-45-70.ec2.internal
I0315 19:35:03.854043       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-g4hdr can be moved to ip-192-168-6-223.ec2.internal
I0315 19:35:03.854078       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-rlcvh can be moved to ip-192-168-11-90.ec2.internal
I0315 19:35:03.854095       1 cluster.go:176] node ip-192-168-1-34.ec2.internal may be removed
I0315 19:35:03.854108       1 nodes.go:84] ip-192-168-1-34.ec2.internal is unneeded since 2025-03-15 19:33:03.320254525 +0000 UTC m=+15.612176006 duration 2m0.532784462s
I0315 19:35:03.854146       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:35:03.854173       1 static_autoscaler.go:598] Starting scale down
I0315 19:35:03.854192       1 nodes.go:123] ip-192-168-1-34.ec2.internal was unneeded for 2m0.532784462s
I0315 19:35:03.854220       1 cluster.go:153] ip-192-168-1-34.ec2.internal for removal
I0315 19:35:03.854287       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-x7vnn can be moved to ip-192-168-23-95.ec2.internal
I0315 19:35:03.854321       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-ztb4n can be moved to ip-192-168-45-70.ec2.internal
I0315 19:35:03.854348       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-g4hdr can be moved to ip-192-168-6-223.ec2.internal
I0315 19:35:03.854373       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-rlcvh can be moved to ip-192-168-11-90.ec2.internal
I0315 19:35:03.854384       1 cluster.go:176] node ip-192-168-1-34.ec2.internal may be removed
I0315 19:35:03.868691       1 delete.go:103] Successfully added ToBeDeletedTaint on node ip-192-168-1-34.ec2.internal
I0315 19:35:03.868764       1 actuator.go:212] Scale-down: removing node ip-192-168-1-34.ec2.internal, utilization: {0.008624745177983378 0.004355508555719791 0 cpu 0.008624745177983378}, pods to reschedule: metrics-server-7794986bdb-x7vnn,metrics-server-7794986bdb-ztb4n,coredns-d9b6d6c7d-g4hdr,coredns-d9b6d6c7d-rlcvh
I0315 19:35:03.868858       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Node", Namespace:"", Name:"ip-192-168-1-34.ec2.internal", UID:"e02180f8-b38a-44d6-b43b-40274f651144", APIVersion:"v1", ResourceVersion:"15396", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' marked the node as toBeDeleted/unschedulable
I0315 19:35:03.868918       1 actuator.go:244] Scale-down: waiting 5s before trying to delete nodes
I0315 19:35:03.880304       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"ConfigMap", Namespace:"kube-system", Name:"cluster-autoscaler-status", UID:"97aa80e8-9cd0-4390-a7aa-a2c3f45737fe", APIVersion:"v1", ResourceVersion:"15393", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' Scale-down: removing node ip-192-168-1-34.ec2.internal, utilization: {0.008624745177983378 0.004355508555719791 0 cpu 0.008624745177983378}, pods to reschedule: metrics-server-7794986bdb-x7vnn,metrics-server-7794986bdb-ztb4n,coredns-d9b6d6c7d-g4hdr,coredns-d9b6d6c7d-rlcvh
I0315 19:35:08.869627       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Pod", Namespace:"kube-system", Name:"kube-proxy-mplxm", UID:"dc1540c2-1baf-4905-9bb5-a0714bbd30e7", APIVersion:"v1", ResourceVersion:"1859", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' deleting pod for node scale down
I0315 19:35:08.877194       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Pod", Namespace:"kube-system", Name:"coredns-d9b6d6c7d-g4hdr", UID:"4ca761d0-b092-4d09-bed3-863603fa25c4", APIVersion:"v1", ResourceVersion:"2115", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' deleting pod for node scale down
I0315 19:35:08.899016       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Pod", Namespace:"kube-system", Name:"coredns-d9b6d6c7d-rlcvh", UID:"869e3243-0538-43a1-8fb9-6807453f18a6", APIVersion:"v1", ResourceVersion:"2106", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' deleting pod for node scale down
I0315 19:35:08.910963       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Pod", Namespace:"kube-system", Name:"metrics-server-7794986bdb-ztb4n", UID:"34d35b27-57c2-4786-b630-50b4944e926a", APIVersion:"v1", ResourceVersion:"2263", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' deleting pod for node scale down
I0315 19:35:08.917763       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Pod", Namespace:"kube-system", Name:"aws-node-kvqmq", UID:"3c763d0d-c899-48dc-9e82-36c19161d177", APIVersion:"v1", ResourceVersion:"2034", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' deleting pod for node scale down
I0315 19:35:08.924401       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"Pod", Namespace:"kube-system", Name:"metrics-server-7794986bdb-x7vnn", UID:"9c7e1a6f-d01c-4206-9a91-55a341763528", APIVersion:"v1", ResourceVersion:"2269", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' deleting pod for node scale down
I0315 19:35:13.879585       1 static_autoscaler.go:276] Starting main loop
I0315 19:35:13.879971       1 taints.go:77] Removing autoscaler soft taint when creating template from node
I0315 19:35:13.879998       1 taints.go:74] Removing autoscaler taint when creating template from node
I0315 19:35:13.880416       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:35:13.880478       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-x7vnn can be moved to ip-192-168-15-224.ec2.internal
I0315 19:35:13.880514       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-g4hdr can be moved to ip-192-168-15-254.ec2.internal
I0315 19:35:13.880543       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-rlcvh can be moved to template-node-for-eks-workers-b0cacd8c-5aa7-bd3f-e815-743763388773-2740376916591569721-upcoming-0
I0315 19:35:13.880554       1 filter_out_schedulable.go:120] 3 pods marked as unschedulable can be scheduled.
I0315 19:35:13.880560       1 filter_out_schedulable.go:75] Schedulable pods present
I0315 19:35:13.880570       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:35:13.880582       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:35:13.880591       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:35:13.880620       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:13.880631       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:35:13.880639       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:13.880647       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:13.880665       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:13.880676       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:13.880693       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 19:35:03.853039007 +0000 UTC m=+136.144960468 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:35:13.880709       1 static_autoscaler.go:598] Starting scale down
I0315 19:35:23.891182       1 static_autoscaler.go:276] Starting main loop
I0315 19:35:23.891559       1 taints.go:77] Removing autoscaler soft taint when creating template from node
I0315 19:35:23.891911       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:35:23.892000       1 hinting_simulator.go:77] Pod kube-system/coredns-d9b6d6c7d-g4hdr can be moved to ip-192-168-15-254.ec2.internal
I0315 19:35:23.892057       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-x7vnn can be moved to ip-192-168-15-224.ec2.internal
I0315 19:35:23.892079       1 filter_out_schedulable.go:120] 2 pods marked as unschedulable can be scheduled.
I0315 19:35:23.892089       1 filter_out_schedulable.go:75] Schedulable pods present
I0315 19:35:23.892125       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:35:23.892150       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:35:23.892176       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:35:23.892197       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:35:23.892218       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:23.892245       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:23.892261       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:23.892285       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:23.892301       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:23.892338       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 19:35:03.853039007 +0000 UTC m=+136.144960468 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:35:23.892369       1 static_autoscaler.go:598] Starting scale down
I0315 19:35:33.905787       1 static_autoscaler.go:276] Starting main loop
I0315 19:35:33.906678       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:35:33.906797       1 hinting_simulator.go:77] Pod kube-system/metrics-server-7794986bdb-x7vnn can be moved to ip-192-168-15-224.ec2.internal
I0315 19:35:33.906832       1 filter_out_schedulable.go:120] 1 pods marked as unschedulable can be scheduled.
I0315 19:35:33.906845       1 filter_out_schedulable.go:75] Schedulable pods present
I0315 19:35:33.906866       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:35:33.906878       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:35:33.906896       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:35:33.906906       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:35:33.906918       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:33.906933       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:33.906941       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:33.906948       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:33.906958       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:33.906974       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 19:35:03.853039007 +0000 UTC m=+136.144960468 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:35:33.906988       1 static_autoscaler.go:598] Starting scale down
I0315 19:35:39.460803       1 drain.go:146] Not deleted yet kube-system/metrics-server-7794986bdb-x7vnn
I0315 19:35:43.919252       1 static_autoscaler.go:276] Starting main loop
I0315 19:35:43.920071       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:35:43.920102       1 filter_out_schedulable.go:120] 0 pods marked as unschedulable can be scheduled.
I0315 19:35:43.920158       1 filter_out_schedulable.go:83] No schedulable pods
I0315 19:35:43.920182       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:35:43.920204       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:35:43.920221       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:35:43.920235       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:35:43.920246       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:43.920260       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:43.920269       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:43.920276       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:43.920286       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:43.920302       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 19:35:03.853039007 +0000 UTC m=+136.144960468 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:35:43.920320       1 static_autoscaler.go:598] Starting scale down
I0315 19:35:44.474167       1 drain.go:157] All pods removed from ip-192-168-1-34.ec2.internal
I0315 19:35:44.786355       1 auto_scaling_groups.go:311] Terminating EC2 instance: i-065d9c22b5fb10c1a
I0315 19:35:44.786382       1 aws_manager.go:161] DeleteInstances was called: scheduling an ASG list refresh for next main loop evaluation
I0315 19:35:44.786478       1 event_sink_logging_wrapper.go:48] Event(v1.ObjectReference{Kind:"ConfigMap", Namespace:"kube-system", Name:"cluster-autoscaler-status", UID:"97aa80e8-9cd0-4390-a7aa-a2c3f45737fe", APIVersion:"v1", ResourceVersion:"15827", FieldPath:""}): type: 'Normal' reason: 'ScaleDown' Scale-down: node ip-192-168-1-34.ec2.internal removed with drain
I0315 19:35:53.931466       1 static_autoscaler.go:276] Starting main loop
I0315 19:35:53.931563       1 auto_scaling_groups.go:360] Regenerating instance to ASG map for ASG names: []
I0315 19:35:53.931577       1 auto_scaling_groups.go:367] Regenerating instance to ASG map for ASG tags: map[k8s.io/cluster-autoscaler/enabled: kubernetes.io/cluster/mini-mummi:]
I0315 19:35:54.066425       1 aws_wrapper.go:693] 0 launch configurations to query
I0315 19:35:54.066439       1 aws_wrapper.go:694] 0 launch templates to query
I0315 19:35:54.066443       1 aws_wrapper.go:710] Successfully queried 0 launch configurations
I0315 19:35:54.066446       1 aws_wrapper.go:721] Successfully queried 0 launch templates
I0315 19:35:54.066450       1 aws_wrapper.go:732] Successfully queried instance requirements for 0 ASGs
I0315 19:35:54.066457       1 aws_manager.go:129] Refreshed ASG list, next refresh after 2025-03-15 19:36:54.06645514 +0000 UTC m=+246.358376591
I0315 19:35:54.066799       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:35:54.066812       1 filter_out_schedulable.go:120] 0 pods marked as unschedulable can be scheduled.
I0315 19:35:54.066817       1 filter_out_schedulable.go:83] No schedulable pods
I0315 19:35:54.066828       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:35:54.066839       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:35:54.066853       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:35:54.066874       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:54.066889       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:54.066898       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:54.066902       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:35:54.066910       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:35:54.066918       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:35:54.066935       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 19:35:03.853039007 +0000 UTC m=+136.144960468 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:35:54.066951       1 static_autoscaler.go:598] Starting scale down
I0315 19:35:54.066965       1 legacy.go:298] No candidates for scale down
I0315 19:35:54.067003       1 delete.go:197] Releasing taint {Key:DeletionCandidateOfClusterAutoscaler Value:1742067253 Effect:PreferNoSchedule TimeAdded:<nil>} on node ip-192-168-15-254.ec2.internal
I0315 19:35:54.078566       1 delete.go:228] Successfully released DeletionCandidateTaint on node ip-192-168-15-254.ec2.internal
I0315 19:36:04.087666       1 static_autoscaler.go:276] Starting main loop
I0315 19:36:04.088421       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:36:04.088452       1 filter_out_schedulable.go:120] 0 pods marked as unschedulable can be scheduled.
I0315 19:36:04.088470       1 filter_out_schedulable.go:83] No schedulable pods
I0315 19:36:04.088504       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:36:04.088535       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:36:04.088589       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:36:04.088637       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:36:04.088656       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:36:04.088687       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:36:04.088712       1 eligibility.go:144] Node ip-192-168-15-224.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:36:04.088735       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:36:04.088776       1 klogx.go:87] Node ip-192-168-23-95.ec2.internal - cpu utilization 0.002352
I0315 19:36:04.088815       1 nodes.go:84] ip-192-168-23-95.ec2.internal is unneeded since 2025-03-15 19:36:04.087635369 +0000 UTC m=+196.379556860 duration 0s
I0315 19:36:04.088868       1 static_autoscaler.go:589] Scale down status: lastScaleUpTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 lastScaleDownDeleteTime=2025-03-15 19:35:03.853039007 +0000 UTC m=+136.144960468 lastScaleDownFailTime=2025-03-15 18:32:53.319356942 +0000 UTC m=-3594.388721607 scaleDownForbidden=false scaleDownInCooldown=false
I0315 19:36:04.088894       1 static_autoscaler.go:598] Starting scale down
I0315 19:36:04.088912       1 nodes.go:123] ip-192-168-23-95.ec2.internal was unneeded for 0s
I0315 19:36:04.088929       1 legacy.go:298] No candidates for scale down
I0315 19:36:04.103206       1 delete.go:103] Successfully added DeletionCandidateTaint on node ip-192-168-23-95.ec2.internal
I0315 19:36:14.115242       1 static_autoscaler.go:276] Starting main loop
I0315 19:36:14.116033       1 filter_out_schedulable.go:63] Filtering out schedulables
I0315 19:36:14.116064       1 filter_out_schedulable.go:120] 0 pods marked as unschedulable can be scheduled.
I0315 19:36:14.116077       1 filter_out_schedulable.go:83] No schedulable pods
I0315 19:36:14.116102       1 static_autoscaler.go:511] No unschedulable pods
I0315 19:36:14.116170       1 static_autoscaler.go:541] Calculating unneeded nodes
I0315 19:36:14.116210       1 pre_filtering_processor.go:67] Skipping ip-192-168-45-70.ec2.internal - node group min size reached (current: 1, min: 1)
I0315 19:36:14.116231       1 eligibility.go:144] Node ip-192-168-15-254.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:36:14.116247       1 eligibility.go:144] Node ip-192-168-23-95.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:36:14.116255       1 eligibility.go:144] Node ip-192-168-6-223.ec2.internal is not suitable for removal - cpu utilization too big (0.976164)
I0315 19:36:14.116259       1 eligibility.go:111] Skipping ip-192-168-1-34.ec2.internal from delete consideration - the node is currently being deleted
I0315 19:36:14.116266       1 eligibility.go:144] Node ip-192-168-11-90.ec2.internal is not suitable for removal - cpu utilization too big (0.974596)
I0315 19:36:14.116275       1 klogx.go:87] Node ip-192-168-15-224.ec2.internal - cpu utilization 0.003920
I0315 19:36:14.116290       1 legacy.go:168] Finding additional 1 candidates for scale down.
I0315 19:36:14.116302       1 cluster.go:153] ip-192-168-15-224.ec2.internal for removal
