,experiment,job,sample,event,duration,global,iteration
129,flux-cpu,createsim,structure_094586946,createsims_gromacs_make_ndx_0,0.5153915882110596,createsims_gromacs_make_ndx,1
130,flux-cpu,createsim,structure_094586946,createsims_generate_velocities_0,36.324185848236084,createsims_generate_velocities,1
131,flux-cpu,createsim,structure_094586946,createsims_short_equilibration_0,69.29772424697876,createsims_short_equilibration,1
132,flux-cpu,createsim,structure_094586946,createsims_pull_molecules_0,298.2586350440979,createsims_pull_molecules,1
133,flux-cpu,createsim,structure_094586946,createsims_relax_protein,23.72984790802002,createsims_relax_protein,1
134,flux-cpu,createsim,structure_094586946,createsims_short_equilibration_20fs,69.68914365768433,createsims_short_equilibration,1
135,flux-cpu,createsim,structure_094586946,createsims_prime_cg_sim,1.2872142791748047,createsims_prime_cg_sim,1
136,flux-cpu,createsim,structure_026461975,createsim_runtime,487.2725794315338,createsim_runtime,1
137,flux-cpu,createsim,structure_026461975,createsims_create_cg_patch,0.0025353431701660156,createsims_create_cg_patch,1
138,flux-cpu,createsim,structure_026461975,createsims_setup_cg_sim,485.9000709056854,createsims_setup_cg_sim,1
139,flux-cpu,createsim,structure_026461975,createsims_gromacs_energy_minimization_0,1.0472815036773682,createsims_gromacs_energy_minimization,1
140,flux-cpu,createsim,structure_026461975,createsims_mdrun_lipids_water_0,1.770176649093628,createsims_mdrun_lipids_water,1
141,flux-cpu,createsim,structure_026461975,createsims_trjconv_lipids_water_0,0.2363739013671875,createsims_trjconv_lipids_water,1
142,flux-cpu,createsim,structure_026461975,createsims_gromacs_make_ndx_0,0.5082533359527588,createsims_gromacs_make_ndx,1
143,flux-cpu,createsim,structure_026461975,createsims_generate_velocities_0,36.51380133628845,createsims_generate_velocities,1
144,flux-cpu,createsim,structure_026461975,createsims_short_equilibration_0,69.31753158569336,createsims_short_equilibration,1
145,flux-cpu,createsim,structure_026461975,createsims_pull_molecules_0,280.5811948776245,createsims_pull_molecules,1
146,flux-cpu,createsim,structure_026461975,createsims_relax_protein,23.580278158187866,createsims_relax_protein,1
147,flux-cpu,createsim,structure_026461975,createsims_short_equilibration_20fs,69.2654402256012,createsims_short_equilibration,1
148,flux-cpu,createsim,structure_026461975,createsims_prime_cg_sim,1.304915428161621,createsims_prime_cg_sim,1
149,flux-cpu,createsim,structure_010567707,createsim_runtime,494.90483140945435,createsim_runtime,1
150,flux-cpu,createsim,structure_010567707,createsims_create_cg_patch,0.003859996795654297,createsims_create_cg_patch,1
151,flux-cpu,createsim,structure_010567707,createsims_setup_cg_sim,493.5486493110657,createsims_setup_cg_sim,1
152,flux-cpu,createsim,structure_010567707,createsims_gromacs_energy_minimization_0,3.507857322692871,createsims_gromacs_energy_minimization,1
153,flux-cpu,createsim,structure_010567707,createsims_mdrun_lipids_water_0,1.853407621383667,createsims_mdrun_lipids_water,1
154,flux-cpu,createsim,structure_010567707,createsims_trjconv_lipids_water_0,0.2454836368560791,createsims_trjconv_lipids_water,1
155,flux-cpu,createsim,structure_010567707,createsims_gromacs_make_ndx_0,0.510761022567749,createsims_gromacs_make_ndx,1
156,flux-cpu,createsim,structure_010567707,createsims_generate_velocities_0,34.41432285308838,createsims_generate_velocities,1
157,flux-cpu,createsim,structure_010567707,createsims_short_equilibration_0,69.31134462356567,createsims_short_equilibration,1
158,flux-cpu,createsim,structure_010567707,createsims_pull_molecules_0,285.5576422214508,createsims_pull_molecules,1
159,flux-cpu,createsim,structure_010567707,createsims_relax_protein,24.874165773391724,createsims_relax_protein,1
160,flux-cpu,createsim,structure_010567707,createsims_short_equilibration_20fs,69.63132667541504,createsims_short_equilibration,1
161,flux-cpu,createsim,structure_010567707,createsims_prime_cg_sim,1.2846579551696777,createsims_prime_cg_sim,1
162,flux-cpu,cganalysis,structure_079346304,cganalysis_run,1788.9554908275604,cganalysis_run,1
163,flux-cpu,cganalysis,structure_079346304,cganalysis_load_mdanalysis,3.184650421142578,cganalysis_load_mdanalysis,1
164,flux-cpu,cganalysis,structure_079346304,cganalysis_run_simulation,5.008410215377808,cganalysis_run_simulation,1
165,flux-cpu,cganalysis,structure_079346304,cganalysis_simrun,5.008309364318848,cganalysis_simrun,1
166,flux-cpu,cganalysis,structure_079346304,cganalysis_main_analysis,1780.4968404769897,cganalysis_main_analysis,1
167,flux-cpu,cganalysis,structure_058491350,cganalysis_run,1787.54492521286,cganalysis_run,1
168,flux-cpu,cganalysis,structure_058491350,cganalysis_load_mdanalysis,1.871312141418457,cganalysis_load_mdanalysis,1
169,flux-cpu,cganalysis,structure_058491350,cganalysis_run_simulation,5.008567571640015,cganalysis_run_simulation,1
170,flux-cpu,cganalysis,structure_058491350,cganalysis_simrun,5.008450508117676,cganalysis_simrun,1
171,flux-cpu,cganalysis,structure_058491350,cganalysis_main_analysis,1780.4629147052765,cganalysis_main_analysis,1
172,flux-cpu,cganalysis,structure_091332104,cganalysis_run,1784.4117178916931,cganalysis_run,1
173,flux-cpu,cganalysis,structure_091332104,cganalysis_load_mdanalysis,0.8804512023925781,cganalysis_load_mdanalysis,1
174,flux-cpu,cganalysis,structure_091332104,cganalysis_run_simulation,5.009839057922363,cganalysis_run_simulation,1
175,flux-cpu,cganalysis,structure_091332104,cganalysis_simrun,5.0097362995147705,cganalysis_simrun,1
176,flux-cpu,cganalysis,structure_091332104,cganalysis_main_analysis,1778.4275424480438,cganalysis_main_analysis,1
177,flux-cpu,cganalysis,structure_054411423,cganalysis_run,1788.9619538784027,cganalysis_run,1
178,flux-cpu,cganalysis,structure_054411423,cganalysis_load_mdanalysis,3.1761109828948975,cganalysis_load_mdanalysis,1
179,flux-cpu,cganalysis,structure_054411423,cganalysis_run_simulation,5.010946035385132,cganalysis_run_simulation,1
180,flux-cpu,cganalysis,structure_054411423,cganalysis_simrun,5.01084041595459,cganalysis_simrun,1
181,flux-cpu,cganalysis,structure_054411423,cganalysis_main_analysis,1780.4779419898987,cganalysis_main_analysis,1
182,flux-cpu,cganalysis,structure_092923284,cganalysis_run,1784.3929064273834,cganalysis_run,1
183,flux-cpu,cganalysis,structure_092923284,cganalysis_load_mdanalysis,0.878878116607666,cganalysis_load_mdanalysis,1
184,flux-cpu,cganalysis,structure_092923284,cganalysis_run_simulation,5.010501146316528,cganalysis_run_simulation,1
185,flux-cpu,cganalysis,structure_092923284,cganalysis_simrun,5.0103981494903564,cganalysis_simrun,1
186,flux-cpu,cganalysis,structure_092923284,cganalysis_main_analysis,1778.407027721405,cganalysis_main_analysis,1
187,flux-cpu,cganalysis,structure_000920520,cganalysis_run,1788.974931716919,cganalysis_run,1
188,flux-cpu,cganalysis,structure_000920520,cganalysis_load_mdanalysis,3.187007427215576,cganalysis_load_mdanalysis,1
189,flux-cpu,cganalysis,structure_000920520,cganalysis_run_simulation,5.008511543273926,cganalysis_run_simulation,1
190,flux-cpu,cganalysis,structure_000920520,cganalysis_simrun,5.0084028244018555,cganalysis_simrun,1
191,flux-cpu,cganalysis,structure_000920520,cganalysis_main_analysis,1780.4972965717316,cganalysis_main_analysis,1
192,flux-cpu,cganalysis,structure_086054556,cganalysis_run,1788.942139863968,cganalysis_run,1
193,flux-cpu,cganalysis,structure_086054556,cganalysis_load_mdanalysis,3.1690852642059326,cganalysis_load_mdanalysis,1
194,flux-cpu,cganalysis,structure_086054556,cganalysis_run_simulation,5.008197784423828,cganalysis_run_simulation,1
195,flux-cpu,cganalysis,structure_086054556,cganalysis_simrun,5.00807785987854,cganalysis_simrun,1
196,flux-cpu,cganalysis,structure_086054556,cganalysis_main_analysis,1780.4869453907013,cganalysis_main_analysis,1
197,flux-cpu,cganalysis,structure_094586946,cganalysis_run,1784.3891198635101,cganalysis_run,1
198,flux-cpu,cganalysis,structure_094586946,cganalysis_load_mdanalysis,0.8766024112701416,cganalysis_load_mdanalysis,1
199,flux-cpu,cganalysis,structure_094586946,cganalysis_run_simulation,5.007487773895264,cganalysis_run_simulation,1
200,flux-cpu,cganalysis,structure_094586946,cganalysis_simrun,5.00738525390625,cganalysis_simrun,1
201,flux-cpu,cganalysis,structure_094586946,cganalysis_main_analysis,1778.410677909851,cganalysis_main_analysis,1
202,flux-cpu,cganalysis,structure_026461975,cganalysis_run,1784.3962252140045,cganalysis_run,1
203,flux-cpu,cganalysis,structure_026461975,cganalysis_load_mdanalysis,0.8810522556304932,cganalysis_load_mdanalysis,1
204,flux-cpu,cganalysis,structure_026461975,cganalysis_run_simulation,5.007792234420776,cganalysis_run_simulation,1
205,flux-cpu,cganalysis,structure_026461975,cganalysis_simrun,5.007670164108276,cganalysis_simrun,1
206,flux-cpu,cganalysis,structure_026461975,cganalysis_main_analysis,1778.412329673767,cganalysis_main_analysis,1
207,flux-cpu,cganalysis,structure_010567707,cganalysis_run,1788.8693134784698,cganalysis_run,1
208,flux-cpu,cganalysis,structure_010567707,cganalysis_load_mdanalysis,3.189837694168091,cganalysis_load_mdanalysis,1
209,flux-cpu,cganalysis,structure_010567707,cganalysis_run_simulation,5.008386135101318,cganalysis_run_simulation,1
210,flux-cpu,cganalysis,structure_010567707,cganalysis_simrun,5.0082848072052,cganalysis_simrun,1
211,flux-cpu,cganalysis,structure_010567707,cganalysis_main_analysis,1780.4181694984436,cganalysis_main_analysis,1
212,flux-cpu,createsim,structure_037750636,createsim_runtime,484.5278277397156,createsim_runtime,3
213,flux-cpu,createsim,structure_037750636,createsims_create_cg_patch,0.002815723419189453,createsims_create_cg_patch,3
214,flux-cpu,createsim,structure_037750636,createsims_setup_cg_sim,483.171594619751,createsims_setup_cg_sim,3
215,flux-cpu,createsim,structure_037750636,createsims_gromacs_energy_minimization_0,1.0494835376739502,createsims_gromacs_energy_minimization,3
216,flux-cpu,createsim,structure_037750636,createsims_mdrun_lipids_water_0,1.6385083198547363,createsims_mdrun_lipids_water,3
217,flux-cpu,createsim,structure_037750636,createsims_trjconv_lipids_water_0,0.25254201889038086,createsims_trjconv_lipids_water,3
218,flux-cpu,createsim,structure_037750636,createsims_gromacs_make_ndx_0,0.5073673725128174,createsims_gromacs_make_ndx,3
219,flux-cpu,createsim,structure_037750636,createsims_generate_velocities_0,33.34842920303345,createsims_generate_velocities,3
220,flux-cpu,createsim,structure_037750636,createsims_short_equilibration_0,70.12670660018921,createsims_short_equilibration,3
221,flux-cpu,createsim,structure_037750636,createsims_pull_molecules_0,276.54402589797974,createsims_pull_molecules,3
222,flux-cpu,createsim,structure_037750636,createsims_relax_protein,23.88568687438965,createsims_relax_protein,3
223,flux-cpu,createsim,structure_037750636,createsims_short_equilibration_20fs,72.66818070411682,createsims_short_equilibration,3
224,flux-cpu,createsim,structure_037750636,createsims_prime_cg_sim,1.2848899364471436,createsims_prime_cg_sim,3
225,flux-cpu,createsim,structure_079790672,createsim_runtime,500.53502130508423,createsim_runtime,3
226,flux-cpu,createsim,structure_079790672,createsims_create_cg_patch,0.002735614776611328,createsims_create_cg_patch,3
227,flux-cpu,createsim,structure_079790672,createsims_setup_cg_sim,499.1742961406708,createsims_setup_cg_sim,3
228,flux-cpu,createsim,structure_079790672,createsims_gromacs_energy_minimization_0,1.0588157176971436,createsims_gromacs_energy_minimization,3
229,flux-cpu,createsim,structure_079790672,createsims_mdrun_lipids_water_0,1.8138525485992432,createsims_mdrun_lipids_water,3
230,flux-cpu,createsim,structure_079790672,createsims_trjconv_lipids_water_0,0.24508047103881836,createsims_trjconv_lipids_water,3
231,flux-cpu,createsim,structure_079790672,createsims_gromacs_make_ndx_0,0.5093100070953369,createsims_gromacs_make_ndx,3
232,flux-cpu,createsim,structure_079790672,createsims_generate_velocities_0,33.83723330497742,createsims_generate_velocities,3
233,flux-cpu,createsim,structure_079790672,createsims_short_equilibration_0,73.79202914237976,createsims_short_equilibration,3
234,flux-cpu,createsim,structure_079790672,createsims_pull_molecules_0,290.23596572875977,createsims_pull_molecules,3
235,flux-cpu,createsim,structure_079790672,createsims_relax_protein,23.22039270401001,createsims_relax_protein,3
236,flux-cpu,createsim,structure_079790672,createsims_short_equilibration_20fs,71.33285284042358,createsims_short_equilibration,3
237,flux-cpu,createsim,structure_079790672,createsims_prime_cg_sim,1.2914142608642578,createsims_prime_cg_sim,3
238,flux-cpu,createsim,structure_048708132,createsim_runtime,514.4374711513519,createsim_runtime,3
239,flux-cpu,createsim,structure_048708132,createsims_create_cg_patch,0.003306150436401367,createsims_create_cg_patch,3
240,flux-cpu,createsim,structure_048708132,createsims_setup_cg_sim,513.0846881866455,createsims_setup_cg_sim,3
241,flux-cpu,createsim,structure_048708132,createsims_gromacs_energy_minimization_0,1.0603787899017334,createsims_gromacs_energy_minimization,3
242,flux-cpu,createsim,structure_048708132,createsims_mdrun_lipids_water_0,0.26337289810180664,createsims_mdrun_lipids_water,3
243,flux-cpu,createsim,structure_048708132,createsims_trjconv_lipids_water_0,0.27091479301452637,createsims_trjconv_lipids_water,3
