,name,kind,job,event,duration,container,experiment
166,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,started,2,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
167,mummi-sample-mlserver-78746977b4-4bjdz,Pod,,pulled,382.317830302,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlserver-gpu,gpu-static
168,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,pulled-timestamp,1742190431.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
169,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,pulling-timestamp,1742190105.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
170,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,scheduled-timestamp,1742190105.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
171,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,created-timestamp,1742190431.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
172,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
173,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,started-timestamp,1742190431.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
174,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
175,mummi-sample-wfmanager-64d87ddb87-w8n25,Pod,,pulled,325.758445977,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:wfmanager,gpu-static
176,createsim-structure-iter00-000000000001,Job,createsim,successfulcreate-timestamp,1742235913.0,,gpu-static
177,createsim-structure-iter00-000000000001,Job,createsim,completed-timestamp,1742236923.0,,gpu-static
178,createsim-structure-iter00-000000000001,Job,createsim,running,1010,,gpu-static
179,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,pulled-timestamp,1742190981.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
180,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,pulling-timestamp,1742190775.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
181,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,scheduled-timestamp,1742190774.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
182,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,created-timestamp,1742190981.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
183,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
184,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,started-timestamp,1742190984.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
185,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
186,createsim-structure-iter00-000000000001-bt5s4,Pod,createsim,pulled,206.094121367,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
187,createsim-structure-iter00-000000000000,Job,createsim,successfulcreate-timestamp,1742235913.0,,gpu-static
188,createsim-structure-iter00-000000000000,Job,createsim,completed-timestamp,1742236936.0,,gpu-static
189,createsim-structure-iter00-000000000000,Job,createsim,running,1023,,gpu-static
190,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,pulled-timestamp,1742190978.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
191,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,pulling-timestamp,1742190775.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
192,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,scheduled-timestamp,1742190774.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
193,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,created-timestamp,1742190978.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
194,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
195,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,started-timestamp,1742190981.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
196,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
197,createsim-structure-iter00-000000000000-b9bh7,Pod,createsim,pulled,203.009064866,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
198,cganalysis-structure-iter00-000000000000,Job,cganalysis,successfulcreate-timestamp,1742236948.0,,gpu-static
199,cganalysis-structure-iter00-000000000000,Job,cganalysis,completed-timestamp,1742238970.0,,gpu-static
200,cganalysis-structure-iter00-000000000000,Job,cganalysis,running,2022,,gpu-static
201,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,pulled-timestamp,1742191956.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
202,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,pulling-timestamp,1742191776.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
203,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,scheduled-timestamp,1742191776.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
204,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,created-timestamp,1742191956.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
205,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
206,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,started-timestamp,1742191958.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
207,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,started,2,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
208,cganalysis-structure-iter00-000000000000-29mrs,Pod,cganalysis,pulled,179.597247484,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
209,createsim-structure-iter00-000000000002,Job,createsim,successfulcreate-timestamp,1742236948.0,,gpu-static
210,createsim-structure-iter00-000000000002,Job,createsim,completed-timestamp,1742237763.0,,gpu-static
211,createsim-structure-iter00-000000000002,Job,createsim,running,815,,gpu-static
212,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,pulled-timestamp,1742192021.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
213,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,pulling-timestamp,1742191794.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
214,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,scheduled-timestamp,1742191794.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
215,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,created-timestamp,1742192021.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
216,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
217,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,started-timestamp,1742192021.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
218,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
219,createsim-structure-iter00-000000000002-tk7kf,Pod,createsim,pulled,226.701614736,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
220,createsim-structure-iter00-000000000004,Job,createsim,successfulcreate-timestamp,1742237789.0,,gpu-static
221,createsim-structure-iter00-000000000004,Job,createsim,completed-timestamp,1742238804.0,,gpu-static
222,createsim-structure-iter00-000000000004,Job,createsim,running,1015,,gpu-static
223,cganalysis-structure-iter00-000000000001,Job,cganalysis,successfulcreate-timestamp,1742236930.0,,gpu-static
224,cganalysis-structure-iter00-000000000001,Job,cganalysis,completed-timestamp,1742238876.0,,gpu-static
225,cganalysis-structure-iter00-000000000001,Job,cganalysis,running,1946,,gpu-static
226,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,pulled-timestamp,1742192032.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
227,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,pulling-timestamp,1742191810.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
228,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,scheduled-timestamp,1742191809.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
229,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,created-timestamp,1742192032.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
230,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
231,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,started-timestamp,1742192035.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
232,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
233,cganalysis-structure-iter00-000000000001-pwkss,Pod,cganalysis,pulled,221.962205589,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
234,cganalysis-structure-iter00-000000000004,Job,cganalysis,successfulcreate-timestamp,1742238974.0,,gpu-static
235,cganalysis-structure-iter00-000000000004,Job,cganalysis,completed-timestamp,1742240763.0,,gpu-static
236,cganalysis-structure-iter00-000000000004,Job,cganalysis,running,1789,,gpu-static
237,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,pulled-timestamp,1742192813.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
238,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,pulling-timestamp,1742192632.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
239,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,scheduled-timestamp,1742192631.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
240,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,created-timestamp,1742192813.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
241,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
242,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,started-timestamp,1742192813.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
243,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
244,cganalysis-structure-iter00-000000000004-5rkrp,Pod,cganalysis,pulled,181.401547224,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-static
245,createsim-structure-iter00-000000000006,Job,createsim,successfulcreate-timestamp,1742238043.0,,gpu-static
246,createsim-structure-iter00-000000000006,Job,createsim,completed-timestamp,1742238905.0,,gpu-static
247,createsim-structure-iter00-000000000006,Job,createsim,running,862,,gpu-static
248,createsim-structure-iter00-000000000006-b446m,Pod,createsim,pulled-timestamp,1742192879.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
249,createsim-structure-iter00-000000000006-b446m,Pod,createsim,pulling-timestamp,1742192650.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
250,createsim-structure-iter00-000000000006-b446m,Pod,createsim,scheduled-timestamp,1742192649.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
251,createsim-structure-iter00-000000000006-b446m,Pod,createsim,created-timestamp,1742192879.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
252,createsim-structure-iter00-000000000006-b446m,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
253,createsim-structure-iter00-000000000006-b446m,Pod,createsim,started-timestamp,1742192882.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
254,createsim-structure-iter00-000000000006-b446m,Pod,createsim,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
255,createsim-structure-iter00-000000000006-b446m,Pod,createsim,pulled,229.0418101,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-static
256,createsim-structure-iter00-000000000008,Job,createsim,successfulcreate-timestamp,1742238824.0,,gpu-static
257,createsim-structure-iter00-000000000008,Job,createsim,completed-timestamp,1742239636.0,,gpu-static
258,createsim-structure-iter00-000000000008,Job,createsim,running,812,,gpu-static
259,createsim-structure-iter00-000000000010,Job,createsim,successfulcreate-timestamp,1742238914.0,,gpu-static
260,createsim-structure-iter00-000000000010,Job,createsim,completed-timestamp,1742239849.0,,gpu-static
261,createsim-structure-iter00-000000000010,Job,createsim,running,935,,gpu-static
262,createsim-structure-iter00-000000000012,Job,createsim,successfulcreate-timestamp,1742239665.0,,gpu-static
263,createsim-structure-iter00-000000000012,Job,createsim,completed-timestamp,1742240473.0,,gpu-static
264,createsim-structure-iter00-000000000012,Job,createsim,running,808,,gpu-static
265,cganalysis-structure-iter00-000000000002,Job,cganalysis,successfulcreate-timestamp,1742237773.0,,gpu-static
266,cganalysis-structure-iter00-000000000002,Job,cganalysis,completed-timestamp,1742239719.0,,gpu-static
267,cganalysis-structure-iter00-000000000002,Job,cganalysis,running,1946,,gpu-static
268,cganalysis-structure-iter00-000000000006,Job,cganalysis,successfulcreate-timestamp,1742239725.0,,gpu-static
269,cganalysis-structure-iter00-000000000006,Job,cganalysis,completed-timestamp,1742241514.0,,gpu-static
270,cganalysis-structure-iter00-000000000006,Job,cganalysis,running,1789,,gpu-static
271,createsim-structure-iter00-000000000014,Job,createsim,successfulcreate-timestamp,1742239874.0,,gpu-static
272,createsim-structure-iter00-000000000014,Job,createsim,completed-timestamp,1742240798.0,,gpu-static
273,createsim-structure-iter00-000000000014,Job,createsim,running,924,,gpu-static
274,createsim-structure-iter00-000000000016,Job,createsim,successfulcreate-timestamp,1742240505.0,,gpu-static
275,createsim-structure-iter00-000000000016,Job,createsim,completed-timestamp,1742241348.0,,gpu-static
276,createsim-structure-iter00-000000000016,Job,createsim,running,843,,gpu-static
277,cganalysis-structure-iter00-000000000008,Job,cganalysis,successfulcreate-timestamp,1742240685.0,,gpu-static
278,cganalysis-structure-iter00-000000000008,Job,cganalysis,completed-timestamp,1742242475.0,,gpu-static
279,cganalysis-structure-iter00-000000000008,Job,cganalysis,running,1790,,gpu-static
280,createsim-structure-iter00-000000000018,Job,createsim,successfulcreate-timestamp,1742240820.0,,gpu-static
281,createsim-structure-iter00-000000000018,Job,createsim,completed-timestamp,1742241792.0,,gpu-static
282,createsim-structure-iter00-000000000018,Job,createsim,running,972,,gpu-static
283,createsim-structure-iter00-000000000020,Job,createsim,successfulcreate-timestamp,1742241375.0,,gpu-static
284,createsim-structure-iter00-000000000020,Job,createsim,completed-timestamp,1742242191.0,,gpu-static
285,createsim-structure-iter00-000000000020,Job,createsim,running,816,,gpu-static
286,cganalysis-structure-iter00-000000000010,Job,cganalysis,successfulcreate-timestamp,1742240776.0,,gpu-static
287,cganalysis-structure-iter00-000000000010,Job,cganalysis,completed-timestamp,1742242566.0,,gpu-static
288,cganalysis-structure-iter00-000000000010,Job,cganalysis,running,1790,,gpu-static
289,cganalysis-structure-iter00-000000000012,Job,cganalysis,successfulcreate-timestamp,1742241527.0,,gpu-static
290,cganalysis-structure-iter00-000000000012,Job,cganalysis,completed-timestamp,1742243316.0,,gpu-static
291,cganalysis-structure-iter00-000000000012,Job,cganalysis,running,1789,,gpu-static
292,createsim-structure-iter00-000000000022,Job,createsim,successfulcreate-timestamp,1742241825.0,,gpu-static
293,createsim-structure-iter00-000000000022,Job,createsim,completed-timestamp,1742242853.0,,gpu-static
294,createsim-structure-iter00-000000000022,Job,createsim,running,1028,,gpu-static
295,createsim-structure-iter00-000000000024,Job,createsim,successfulcreate-timestamp,1742242216.0,,gpu-static
296,createsim-structure-iter00-000000000024,Job,createsim,completed-timestamp,1742243034.0,,gpu-static
297,createsim-structure-iter00-000000000024,Job,createsim,running,818,,gpu-static
298,cganalysis-structure-iter00-000000000014,Job,cganalysis,successfulcreate-timestamp,1742242488.0,,gpu-static
299,cganalysis-structure-iter00-000000000014,Job,cganalysis,completed-timestamp,1742244277.0,,gpu-static
300,cganalysis-structure-iter00-000000000014,Job,cganalysis,running,1789,,gpu-static
301,createsim-structure-iter00-000000000026,Job,createsim,successfulcreate-timestamp,1742242875.0,,gpu-static
302,createsim-structure-iter00-000000000026,Job,createsim,completed-timestamp,1742197712.0,,gpu-static
303,createsim-structure-iter00-000000000026,Job,createsim,running,41237,,gpu-static
304,createsim-structure-iter00-000000000028,Job,createsim,successfulcreate-timestamp,1742210919.0,,gpu-static
305,createsim-structure-iter00-000000000028,Job,createsim,completed-timestamp,1742197857.0,,gpu-static
306,createsim-structure-iter00-000000000028,Job,createsim,running,73338,,gpu-static
307,cganalysis-structure-iter00-000000000016,Job,cganalysis,successfulcreate-timestamp,1742242579.0,,gpu-static
308,cganalysis-structure-iter00-000000000016,Job,cganalysis,completed-timestamp,1742244368.0,,gpu-static
309,cganalysis-structure-iter00-000000000016,Job,cganalysis,running,1789,,gpu-static
310,cganalysis-structure-iter00-000000000018,Job,cganalysis,successfulcreate-timestamp,1742243334.0,,gpu-static
311,cganalysis-structure-iter00-000000000018,Job,cganalysis,completed-timestamp,1742199222.0,,gpu-static
312,cganalysis-structure-iter00-000000000018,Job,cganalysis,running,42288,,gpu-static
313,createsim-structure-iter00-000000000030,Job,createsim,successfulcreate-timestamp,1742197735.0,,gpu-static
314,createsim-structure-iter00-000000000030,Job,createsim,completed-timestamp,1742198524.0,,gpu-static
315,createsim-structure-iter00-000000000030,Job,createsim,running,789,,gpu-static
316,createsim-structure-iter00-000000000032,Job,createsim,successfulcreate-timestamp,1742197870.0,,gpu-static
317,createsim-structure-iter00-000000000032,Job,createsim,completed-timestamp,1742198685.0,,gpu-static
318,createsim-structure-iter00-000000000032,Job,createsim,running,815,,gpu-static
319,createsim-structure-iter00-000000000034,Job,createsim,successfulcreate-timestamp,1742198545.0,,gpu-static
320,createsim-structure-iter00-000000000034,Job,createsim,completed-timestamp,1742199334.0,,gpu-static
321,createsim-structure-iter00-000000000034,Job,createsim,running,789,,gpu-static
322,createsim-structure-iter00-000000000036,Job,createsim,successfulcreate-timestamp,1742198695.0,,gpu-static
323,createsim-structure-iter00-000000000036,Job,createsim,completed-timestamp,1742199506.0,,gpu-static
324,createsim-structure-iter00-000000000036,Job,createsim,running,811,,gpu-static
325,aws-node-5r5xp,Pod,,pulled-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
326,aws-node-5r5xp,Pod,,pulling-timestamp,1742201619.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
327,aws-node-5r5xp,Pod,,scheduled-timestamp,1742201606.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
328,aws-node-5r5xp,Pod,,created-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
329,aws-node-5r5xp,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
330,aws-node-5r5xp,Pod,,started-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
331,aws-node-5r5xp,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
332,aws-node-5r5xp,Pod,,pulled,1.538262487,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
333,aws-node-67v96,Pod,,pulled-timestamp,1742201625.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
334,aws-node-67v96,Pod,,pulling-timestamp,1742201624.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
335,aws-node-67v96,Pod,,scheduled-timestamp,1742201611.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
336,aws-node-67v96,Pod,,created-timestamp,1742201625.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
337,aws-node-67v96,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
338,aws-node-67v96,Pod,,started-timestamp,1742201625.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
339,aws-node-67v96,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
340,aws-node-67v96,Pod,,pulled,1.551273861,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
341,aws-node-r5zhz,Pod,,pulled-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
342,aws-node-r5zhz,Pod,,pulling-timestamp,1742201620.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
343,aws-node-r5zhz,Pod,,scheduled-timestamp,1742201607.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
344,aws-node-r5zhz,Pod,,created-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
345,aws-node-r5zhz,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
346,aws-node-r5zhz,Pod,,started-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
347,aws-node-r5zhz,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
348,aws-node-r5zhz,Pod,,pulled,1.50173553,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
349,aws-node-vs4x2,Pod,,pulled-timestamp,1742201619.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
350,aws-node-vs4x2,Pod,,pulling-timestamp,1742201618.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
351,aws-node-vs4x2,Pod,,scheduled-timestamp,1742201604.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
352,aws-node-vs4x2,Pod,,created-timestamp,1742201619.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
353,aws-node-vs4x2,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
354,aws-node-vs4x2,Pod,,started-timestamp,1742201619.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
355,aws-node-vs4x2,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
356,aws-node-vs4x2,Pod,,pulled,1.552074311,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
357,aws-node-w4jns,Pod,,pulled-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
358,aws-node-w4jns,Pod,,pulling-timestamp,1742201620.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
359,aws-node-w4jns,Pod,,scheduled-timestamp,1742201608.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
360,aws-node-w4jns,Pod,,created-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
361,aws-node-w4jns,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
362,aws-node-w4jns,Pod,,started-timestamp,1742201621.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,gpu-static
