,experiment,event,duration,global
1771,gpu-static,wfmanager_update_jobs_16,0.4472475051879883,wfmanager_update_jobs
1772,gpu-static,wfmanager_add_new_patches_mlserver_17,0.07959938049316406,wfmanager_add_new_patches_mlserver
1773,gpu-static,wfmanager_add_new_patches_to_ml_17,1.9550323486328125e-05,wfmanager_add_new_patches_to_ml
1774,gpu-static,wfmanager_add_cgframes_to_ml_17,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1775,gpu-static,wfmanager_update_jobs_17,0.40738487243652344,wfmanager_update_jobs
1776,gpu-static,wfmanager_add_new_patches_mlserver_18,0.10621809959411621,wfmanager_add_new_patches_mlserver
1777,gpu-static,wfmanager_add_new_patches_to_ml_18,2.3126602172851562e-05,wfmanager_add_new_patches_to_ml
1778,gpu-static,wfmanager_add_cgframes_to_ml_18,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1779,gpu-static,wfmanager_update_jobs_18,0.4047865867614746,wfmanager_update_jobs
1780,gpu-static,wfmanager_add_new_patches_mlserver_19,0.07999396324157715,wfmanager_add_new_patches_mlserver
1781,gpu-static,wfmanager_add_new_patches_to_ml_19,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1782,gpu-static,wfmanager_add_cgframes_to_ml_19,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
1783,gpu-static,wfmanager_update_jobs_19,0.4032270908355713,wfmanager_update_jobs
1784,gpu-static,wfmanager_add_new_patches_mlserver_20,0.12428450584411621,wfmanager_add_new_patches_mlserver
1785,gpu-static,wfmanager_add_new_patches_to_ml_20,3.600120544433594e-05,wfmanager_add_new_patches_to_ml
1786,gpu-static,wfmanager_add_cgframes_to_ml_20,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1787,gpu-static,wfmanager_update_jobs_20,0.41994333267211914,wfmanager_update_jobs
1788,gpu-static,wfmanager_add_new_patches_mlserver_21,0.12441086769104004,wfmanager_add_new_patches_mlserver
1789,gpu-static,wfmanager_add_new_patches_to_ml_21,2.0503997802734375e-05,wfmanager_add_new_patches_to_ml
1790,gpu-static,wfmanager_add_cgframes_to_ml_21,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1791,gpu-static,wfmanager_update_jobs_21,0.43929052352905273,wfmanager_update_jobs
1792,gpu-static,wfmanager_add_new_patches_mlserver_22,0.10963058471679688,wfmanager_add_new_patches_mlserver
1793,gpu-static,wfmanager_add_new_patches_to_ml_22,2.2649765014648438e-05,wfmanager_add_new_patches_to_ml
1794,gpu-static,wfmanager_add_cgframes_to_ml_22,3.361701965332031e-05,wfmanager_add_cgframes_to_ml
1795,gpu-static,wfmanager_update_jobs_22,0.4214639663696289,wfmanager_update_jobs
1796,gpu-static,wfmanager_add_new_patches_mlserver_23,0.08058428764343262,wfmanager_add_new_patches_mlserver
1797,gpu-static,wfmanager_add_new_patches_to_ml_23,2.0742416381835938e-05,wfmanager_add_new_patches_to_ml
1798,gpu-static,wfmanager_add_cgframes_to_ml_23,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1799,gpu-static,wfmanager_update_jobs_23,0.38753318786621094,wfmanager_update_jobs
1800,gpu-static,wfmanager_add_new_patches_mlserver_24,0.08391642570495605,wfmanager_add_new_patches_mlserver
1801,gpu-static,wfmanager_add_new_patches_to_ml_24,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1802,gpu-static,wfmanager_add_cgframes_to_ml_24,5.936622619628906e-05,wfmanager_add_cgframes_to_ml
1803,gpu-static,wfmanager_update_jobs_24,0.39037013053894043,wfmanager_update_jobs
1804,gpu-static,wfmanager_add_new_patches_mlserver_25,0.0920248031616211,wfmanager_add_new_patches_mlserver
1805,gpu-static,wfmanager_add_new_patches_to_ml_25,2.002716064453125e-05,wfmanager_add_new_patches_to_ml
1806,gpu-static,wfmanager_add_cgframes_to_ml_25,2.09808349609375e-05,wfmanager_add_cgframes_to_ml
1807,gpu-static,wfmanager_update_jobs_25,0.4385108947753906,wfmanager_update_jobs
1808,gpu-static,wfmanager_add_new_patches_mlserver_26,0.08132338523864746,wfmanager_add_new_patches_mlserver
1809,gpu-static,wfmanager_add_new_patches_to_ml_26,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1810,gpu-static,wfmanager_add_cgframes_to_ml_26,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
1811,gpu-static,wfmanager_update_jobs_26,0.39134955406188965,wfmanager_update_jobs
1812,gpu-static,wfmanager_add_new_patches_mlserver_27,0.09806418418884277,wfmanager_add_new_patches_mlserver
1813,gpu-static,wfmanager_add_new_patches_to_ml_27,2.002716064453125e-05,wfmanager_add_new_patches_to_ml
1814,gpu-static,wfmanager_add_cgframes_to_ml_27,2.8371810913085938e-05,wfmanager_add_cgframes_to_ml
1815,gpu-static,wfmanager_update_jobs_27,0.4172854423522949,wfmanager_update_jobs
1816,gpu-static,wfmanager_add_new_patches_mlserver_28,0.08176898956298828,wfmanager_add_new_patches_mlserver
1817,gpu-static,wfmanager_add_new_patches_to_ml_28,2.2649765014648438e-05,wfmanager_add_new_patches_to_ml
1818,gpu-static,wfmanager_add_cgframes_to_ml_28,2.2172927856445312e-05,wfmanager_add_cgframes_to_ml
1819,gpu-static,wfmanager_update_jobs_28,0.38566112518310547,wfmanager_update_jobs
1820,gpu-static,wfmanager_add_new_patches_mlserver_29,0.08474206924438477,wfmanager_add_new_patches_mlserver
1821,gpu-static,wfmanager_add_new_patches_to_ml_29,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1822,gpu-static,wfmanager_add_cgframes_to_ml_29,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1823,gpu-static,wfmanager_update_jobs_29,0.491379976272583,wfmanager_update_jobs
1824,gpu-static,wfmanager_add_new_patches_mlserver_30,0.09183263778686523,wfmanager_add_new_patches_mlserver
1825,gpu-static,wfmanager_add_new_patches_to_ml_30,2.0503997802734375e-05,wfmanager_add_new_patches_to_ml
1826,gpu-static,wfmanager_add_cgframes_to_ml_30,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1827,gpu-static,wfmanager_update_jobs_30,0.4253983497619629,wfmanager_update_jobs
1828,gpu-static,wfmanager_add_new_patches_mlserver_31,0.08389806747436523,wfmanager_add_new_patches_mlserver
1829,gpu-static,wfmanager_add_new_patches_to_ml_31,2.7894973754882812e-05,wfmanager_add_new_patches_to_ml
1830,gpu-static,wfmanager_add_cgframes_to_ml_31,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1831,gpu-static,wfmanager_update_jobs_31,0.36811017990112305,wfmanager_update_jobs
1832,gpu-static,wfmanager_add_new_patches_mlserver_32,0.09508466720581055,wfmanager_add_new_patches_mlserver
1833,gpu-static,wfmanager_add_new_patches_to_ml_32,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1834,gpu-static,wfmanager_add_cgframes_to_ml_32,2.2649765014648438e-05,wfmanager_add_cgframes_to_ml
1835,gpu-static,wfmanager_update_jobs_32,0.5172712802886963,wfmanager_update_jobs
1836,gpu-static,wfmanager_add_new_patches_mlserver_33,0.07899928092956543,wfmanager_add_new_patches_mlserver
1837,gpu-static,wfmanager_add_new_patches_to_ml_33,2.002716064453125e-05,wfmanager_add_new_patches_to_ml
1838,gpu-static,wfmanager_add_cgframes_to_ml_33,2.2172927856445312e-05,wfmanager_add_cgframes_to_ml
1839,gpu-static,wfmanager_update_jobs_33,0.3868417739868164,wfmanager_update_jobs
1840,gpu-static,wfmanager_add_new_patches_mlserver_34,0.10494780540466309,wfmanager_add_new_patches_mlserver
1841,gpu-static,wfmanager_add_new_patches_to_ml_34,2.1696090698242188e-05,wfmanager_add_new_patches_to_ml
1842,gpu-static,wfmanager_add_cgframes_to_ml_34,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
1843,gpu-static,wfmanager_update_jobs_34,0.4474294185638428,wfmanager_update_jobs
1844,gpu-static,wfmanager_add_new_patches_mlserver_35,0.08904194831848145,wfmanager_add_new_patches_mlserver
1845,gpu-static,wfmanager_add_new_patches_to_ml_35,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1846,gpu-static,wfmanager_add_cgframes_to_ml_35,2.002716064453125e-05,wfmanager_add_cgframes_to_ml
1847,gpu-static,wfmanager_update_jobs_35,0.3837771415710449,wfmanager_update_jobs
1848,gpu-static,wfmanager_add_new_patches_mlserver_36,0.0993657112121582,wfmanager_add_new_patches_mlserver
1849,gpu-static,wfmanager_add_new_patches_to_ml_36,1.9788742065429688e-05,wfmanager_add_new_patches_to_ml
1850,gpu-static,wfmanager_add_cgframes_to_ml_36,2.6702880859375e-05,wfmanager_add_cgframes_to_ml
1851,gpu-static,wfmanager_update_jobs_36,0.3818519115447998,wfmanager_update_jobs
1852,gpu-static,wfmanager_add_new_patches_mlserver_37,0.08958983421325684,wfmanager_add_new_patches_mlserver
1853,gpu-static,wfmanager_add_new_patches_to_ml_37,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1854,gpu-static,wfmanager_add_cgframes_to_ml_37,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1855,gpu-static,wfmanager_update_jobs_37,0.4307138919830322,wfmanager_update_jobs
1856,gpu-static,wfmanager_add_new_patches_mlserver_38,0.10474824905395508,wfmanager_add_new_patches_mlserver
1857,gpu-static,wfmanager_add_new_patches_to_ml_38,1.9311904907226562e-05,wfmanager_add_new_patches_to_ml
1858,gpu-static,wfmanager_add_cgframes_to_ml_38,1.4781951904296875e-05,wfmanager_add_cgframes_to_ml
1859,gpu-static,wfmanager_update_jobs_38,0.3777139186859131,wfmanager_update_jobs
1860,gpu-static,wfmanager_add_new_patches_mlserver_39,0.08191871643066406,wfmanager_add_new_patches_mlserver
1861,gpu-static,wfmanager_add_new_patches_to_ml_39,3.3855438232421875e-05,wfmanager_add_new_patches_to_ml
1862,gpu-static,wfmanager_add_cgframes_to_ml_39,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1863,gpu-static,wfmanager_update_jobs_39,0.41814160346984863,wfmanager_update_jobs
1864,gpu-static,wfmanager_add_new_patches_mlserver_40,0.08884954452514648,wfmanager_add_new_patches_mlserver
1865,gpu-static,wfmanager_add_new_patches_to_ml_40,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1866,gpu-static,wfmanager_add_cgframes_to_ml_40,2.09808349609375e-05,wfmanager_add_cgframes_to_ml
1867,gpu-static,wfmanager_update_jobs_40,0.4030029773712158,wfmanager_update_jobs
1868,gpu-static,wfmanager_add_new_patches_mlserver_41,0.09417533874511719,wfmanager_add_new_patches_mlserver
1869,gpu-static,wfmanager_add_new_patches_to_ml_41,2.09808349609375e-05,wfmanager_add_new_patches_to_ml
1870,gpu-static,wfmanager_add_cgframes_to_ml_41,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
1871,gpu-static,wfmanager_update_jobs_41,0.40507054328918457,wfmanager_update_jobs
1872,gpu-static,wfmanager_add_new_patches_mlserver_42,0.09442543983459473,wfmanager_add_new_patches_mlserver
1873,gpu-static,wfmanager_add_new_patches_to_ml_42,2.1457672119140625e-05,wfmanager_add_new_patches_to_ml
1874,gpu-static,wfmanager_add_cgframes_to_ml_42,2.193450927734375e-05,wfmanager_add_cgframes_to_ml
1875,gpu-static,wfmanager_update_jobs_42,0.3829946517944336,wfmanager_update_jobs
1876,gpu-static,wfmanager_add_new_patches_mlserver_43,0.09015202522277832,wfmanager_add_new_patches_mlserver
1877,gpu-static,wfmanager_add_new_patches_to_ml_43,3.600120544433594e-05,wfmanager_add_new_patches_to_ml
1878,gpu-static,wfmanager_add_cgframes_to_ml_43,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1879,gpu-static,wfmanager_update_jobs_43,0.3988215923309326,wfmanager_update_jobs
1880,gpu-static,wfmanager_add_new_patches_mlserver_44,0.07985067367553711,wfmanager_add_new_patches_mlserver
1881,gpu-static,wfmanager_add_new_patches_to_ml_44,2.0503997802734375e-05,wfmanager_add_new_patches_to_ml
1882,gpu-static,wfmanager_add_cgframes_to_ml_44,1.6450881958007812e-05,wfmanager_add_cgframes_to_ml
1883,gpu-static,wfmanager_update_jobs_44,0.38245081901550293,wfmanager_update_jobs
1884,gpu-static,wfmanager_add_new_patches_mlserver_45,0.09401702880859375,wfmanager_add_new_patches_mlserver
1885,gpu-static,wfmanager_add_new_patches_to_ml_45,2.002716064453125e-05,wfmanager_add_new_patches_to_ml
1886,gpu-static,wfmanager_add_cgframes_to_ml_45,1.5974044799804688e-05,wfmanager_add_cgframes_to_ml
1887,gpu-static,wfmanager_update_jobs_45,0.4051239490509033,wfmanager_update_jobs
1888,gpu-static,wfmanager_add_new_patches_mlserver_46,0.08571243286132812,wfmanager_add_new_patches_mlserver
1889,gpu-static,wfmanager_add_new_patches_to_ml_46,2.193450927734375e-05,wfmanager_add_new_patches_to_ml
1890,gpu-static,wfmanager_add_cgframes_to_ml_46,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1891,gpu-static,wfmanager_update_jobs_46,0.39798450469970703,wfmanager_update_jobs
1892,gpu-static,wfmanager_add_new_patches_mlserver_47,0.09130644798278809,wfmanager_add_new_patches_mlserver
1893,gpu-static,wfmanager_add_new_patches_to_ml_47,8.106231689453125e-05,wfmanager_add_new_patches_to_ml
1894,gpu-static,wfmanager_add_cgframes_to_ml_47,1.8358230590820312e-05,wfmanager_add_cgframes_to_ml
1895,gpu-static,wfmanager_update_jobs_47,0.3923521041870117,wfmanager_update_jobs
1896,gpu-static,wfmanager_add_new_patches_mlserver_48,0.09793543815612793,wfmanager_add_new_patches_mlserver
1897,gpu-static,wfmanager_add_new_patches_to_ml_48,2.2172927856445312e-05,wfmanager_add_new_patches_to_ml
1898,gpu-static,wfmanager_add_cgframes_to_ml_48,2.1457672119140625e-05,wfmanager_add_cgframes_to_ml
1899,gpu-static,wfmanager_update_jobs_48,0.43635058403015137,wfmanager_update_jobs
1900,gpu-static,wfmanager_add_new_patches_mlserver_49,0.08174943923950195,wfmanager_add_new_patches_mlserver
1901,gpu-static,wfmanager_add_new_patches_to_ml_49,3.9577484130859375e-05,wfmanager_add_new_patches_to_ml
1902,gpu-static,wfmanager_add_cgframes_to_ml_49,2.2411346435546875e-05,wfmanager_add_cgframes_to_ml
1903,gpu-static,wfmanager_update_jobs_49,0.4166755676269531,wfmanager_update_jobs
1904,gpu-static,wfmanager_add_new_patches_mlserver_50,0.09219050407409668,wfmanager_add_new_patches_mlserver
1905,gpu-static,wfmanager_add_new_patches_to_ml_50,2.384185791015625e-05,wfmanager_add_new_patches_to_ml
1906,gpu-static,wfmanager_add_cgframes_to_ml_50,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
1907,gpu-static,wfmanager_update_jobs_50,0.40238332748413086,wfmanager_update_jobs
1908,gpu-static,wfmanager_add_new_patches_mlserver_51,0.08035802841186523,wfmanager_add_new_patches_mlserver
1909,gpu-static,wfmanager_add_new_patches_to_ml_51,2.002716064453125e-05,wfmanager_add_new_patches_to_ml
1910,gpu-static,wfmanager_add_cgframes_to_ml_51,3.123283386230469e-05,wfmanager_add_cgframes_to_ml
1911,gpu-static,wfmanager_update_jobs_51,0.38872814178466797,wfmanager_update_jobs
1912,gpu-static,wfmanager_add_new_patches_mlserver_52,0.0827324390411377,wfmanager_add_new_patches_mlserver
1913,gpu-static,wfmanager_add_new_patches_to_ml_52,3.5762786865234375e-05,wfmanager_add_new_patches_to_ml
1914,gpu-static,wfmanager_add_cgframes_to_ml_52,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1915,gpu-static,wfmanager_update_jobs_52,0.393324613571167,wfmanager_update_jobs
1916,gpu-static,wfmanager_add_new_patches_mlserver_53,0.08457779884338379,wfmanager_add_new_patches_mlserver
1917,gpu-static,wfmanager_add_new_patches_to_ml_53,2.0742416381835938e-05,wfmanager_add_new_patches_to_ml
1918,gpu-static,wfmanager_add_cgframes_to_ml_53,1.811981201171875e-05,wfmanager_add_cgframes_to_ml
1919,gpu-static,wfmanager_update_jobs_53,0.43901777267456055,wfmanager_update_jobs
1920,gpu-static,wfmanager_add_new_patches_mlserver_54,0.07978391647338867,wfmanager_add_new_patches_mlserver
1921,gpu-static,wfmanager_add_new_patches_to_ml_54,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1922,gpu-static,wfmanager_add_cgframes_to_ml_54,2.47955322265625e-05,wfmanager_add_cgframes_to_ml
1923,gpu-static,wfmanager_update_jobs_54,0.384429931640625,wfmanager_update_jobs
1924,gpu-static,wfmanager_add_new_patches_mlserver_55,0.08691978454589844,wfmanager_add_new_patches_mlserver
1925,gpu-static,wfmanager_add_new_patches_to_ml_55,2.1457672119140625e-05,wfmanager_add_new_patches_to_ml
1926,gpu-static,wfmanager_add_cgframes_to_ml_55,2.193450927734375e-05,wfmanager_add_cgframes_to_ml
1927,gpu-static,wfmanager_update_jobs_55,0.45314717292785645,wfmanager_update_jobs
1928,gpu-static,wfmanager_add_new_patches_mlserver_56,0.07912135124206543,wfmanager_add_new_patches_mlserver
1929,gpu-static,wfmanager_add_new_patches_to_ml_56,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1930,gpu-static,wfmanager_add_cgframes_to_ml_56,2.09808349609375e-05,wfmanager_add_cgframes_to_ml
1931,gpu-static,wfmanager_update_jobs_56,0.4360177516937256,wfmanager_update_jobs
1932,gpu-static,wfmanager_add_new_patches_mlserver_57,0.09054946899414062,wfmanager_add_new_patches_mlserver
1933,gpu-static,wfmanager_add_new_patches_to_ml_57,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1934,gpu-static,wfmanager_add_cgframes_to_ml_57,2.0265579223632812e-05,wfmanager_add_cgframes_to_ml
1935,gpu-static,wfmanager_update_jobs_57,0.4096696376800537,wfmanager_update_jobs
1936,gpu-static,wfmanager_add_new_patches_mlserver_58,0.08258509635925293,wfmanager_add_new_patches_mlserver
1937,gpu-static,wfmanager_add_new_patches_to_ml_58,2.09808349609375e-05,wfmanager_add_new_patches_to_ml
1938,gpu-static,wfmanager_add_cgframes_to_ml_58,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1939,gpu-static,wfmanager_update_jobs_58,0.37137317657470703,wfmanager_update_jobs
1940,gpu-static,wfmanager_add_new_patches_mlserver_59,0.0908348560333252,wfmanager_add_new_patches_mlserver
1941,gpu-static,wfmanager_add_new_patches_to_ml_59,2.002716064453125e-05,wfmanager_add_new_patches_to_ml
1942,gpu-static,wfmanager_add_cgframes_to_ml_59,2.384185791015625e-05,wfmanager_add_cgframes_to_ml
1943,gpu-static,wfmanager_update_jobs_59,0.3792405128479004,wfmanager_update_jobs
1944,gpu-static,wfmanager_add_new_patches_mlserver_60,0.08375358581542969,wfmanager_add_new_patches_mlserver
1945,gpu-static,wfmanager_add_new_patches_to_ml_60,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
1946,gpu-static,wfmanager_add_cgframes_to_ml_60,3.147125244140625e-05,wfmanager_add_cgframes_to_ml
1947,gpu-static,wfmanager_update_jobs_60,0.38450074195861816,wfmanager_update_jobs
1948,gpu-static,wfmanager_add_new_patches_mlserver_61,0.07876706123352051,wfmanager_add_new_patches_mlserver
1949,gpu-static,wfmanager_add_new_patches_to_ml_61,2.0503997802734375e-05,wfmanager_add_new_patches_to_ml
1950,gpu-static,wfmanager_add_cgframes_to_ml_61,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1951,gpu-static,wfmanager_update_jobs_61,0.39190077781677246,wfmanager_update_jobs
1952,gpu-static,wfmanager_add_new_patches_mlserver_62,0.09281682968139648,wfmanager_add_new_patches_mlserver
1953,gpu-static,wfmanager_add_new_patches_to_ml_62,2.1457672119140625e-05,wfmanager_add_new_patches_to_ml
1954,gpu-static,wfmanager_add_cgframes_to_ml_62,3.695487976074219e-05,wfmanager_add_cgframes_to_ml
1955,gpu-static,wfmanager_update_jobs_62,0.39199137687683105,wfmanager_update_jobs
1956,gpu-static,wfmanager_add_new_patches_mlserver_63,0.08459711074829102,wfmanager_add_new_patches_mlserver
1957,gpu-static,wfmanager_add_new_patches_to_ml_63,1.9788742065429688e-05,wfmanager_add_new_patches_to_ml
1958,gpu-static,wfmanager_add_cgframes_to_ml_63,2.0742416381835938e-05,wfmanager_add_cgframes_to_ml
1959,gpu-static,wfmanager_update_jobs_63,0.41502976417541504,wfmanager_update_jobs
1960,gpu-static,wfmanager_add_new_patches_mlserver_64,0.10227513313293457,wfmanager_add_new_patches_mlserver
1961,gpu-static,wfmanager_add_new_patches_to_ml_64,3.838539123535156e-05,wfmanager_add_new_patches_to_ml
1962,gpu-static,wfmanager_add_cgframes_to_ml_64,1.9788742065429688e-05,wfmanager_add_cgframes_to_ml
1963,gpu-static,wfmanager_update_jobs_64,0.39017224311828613,wfmanager_update_jobs
1964,gpu-static,wfmanager_add_new_patches_mlserver_65,0.09321188926696777,wfmanager_add_new_patches_mlserver
1965,gpu-static,wfmanager_add_new_patches_to_ml_65,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1966,gpu-static,wfmanager_add_cgframes_to_ml_65,3.933906555175781e-05,wfmanager_add_cgframes_to_ml
1967,gpu-static,wfmanager_update_jobs_65,0.5330655574798584,wfmanager_update_jobs
1968,gpu-static,wfmanager_add_new_patches_mlserver_66,0.10314440727233887,wfmanager_add_new_patches_mlserver
1969,gpu-static,wfmanager_add_new_patches_to_ml_66,1.6450881958007812e-05,wfmanager_add_new_patches_to_ml
1970,gpu-static,wfmanager_add_cgframes_to_ml_66,2.9802322387695312e-05,wfmanager_add_cgframes_to_ml
1971,gpu-static,wfmanager_update_jobs_66,0.5465002059936523,wfmanager_update_jobs
1972,gpu-static,wfmanager_add_new_patches_mlserver_67,3.729252576828003,wfmanager_add_new_patches_mlserver
1973,gpu-static,wfmanager_add_new_patches_to_ml_67,2.3603439331054688e-05,wfmanager_add_new_patches_to_ml
1974,gpu-static,wfmanager_add_cgframes_to_ml_67,2.6941299438476562e-05,wfmanager_add_cgframes_to_ml
1975,gpu-static,wfmanager_update_jobs_67,0.8009352684020996,wfmanager_update_jobs
1976,gpu-static,wfmanager_add_new_patches_mlserver_68,0.1485755443572998,wfmanager_add_new_patches_mlserver
1977,gpu-static,wfmanager_add_new_patches_to_ml_68,2.2172927856445312e-05,wfmanager_add_new_patches_to_ml
1978,gpu-static,wfmanager_add_cgframes_to_ml_68,2.3365020751953125e-05,wfmanager_add_cgframes_to_ml
1979,gpu-static,wfmanager_update_jobs_68,0.9544296264648438,wfmanager_update_jobs
1980,gpu-static,wfmanager_add_new_patches_mlserver_69,0.13195586204528809,wfmanager_add_new_patches_mlserver
1981,gpu-static,wfmanager_add_new_patches_to_ml_69,2.193450927734375e-05,wfmanager_add_new_patches_to_ml
1982,gpu-static,wfmanager_add_cgframes_to_ml_69,2.09808349609375e-05,wfmanager_add_cgframes_to_ml
1983,gpu-static,wfmanager_update_jobs_69,0.9073257446289062,wfmanager_update_jobs
1984,gpu-static,wfmanager_add_new_patches_mlserver_70,0.1689298152923584,wfmanager_add_new_patches_mlserver
1985,gpu-static,wfmanager_add_new_patches_to_ml_70,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
1986,gpu-static,wfmanager_add_cgframes_to_ml_70,2.9087066650390625e-05,wfmanager_add_cgframes_to_ml
1987,gpu-static,wfmanager_update_jobs_70,1.1852867603302002,wfmanager_update_jobs
1988,gpu-static,wfmanager_add_new_patches_mlserver_71,0.13106513023376465,wfmanager_add_new_patches_mlserver
1989,gpu-static,wfmanager_add_new_patches_to_ml_71,2.0503997802734375e-05,wfmanager_add_new_patches_to_ml
1990,gpu-static,wfmanager_add_cgframes_to_ml_71,2.288818359375e-05,wfmanager_add_cgframes_to_ml
1991,gpu-static,wfmanager_update_jobs_71,0.8810489177703857,wfmanager_update_jobs
1992,gpu-static,wfmanager_add_new_patches_mlserver_72,0.15851855278015137,wfmanager_add_new_patches_mlserver
1993,gpu-static,wfmanager_add_new_patches_to_ml_72,3.719329833984375e-05,wfmanager_add_new_patches_to_ml
1994,gpu-static,wfmanager_add_cgframes_to_ml_72,3.4809112548828125e-05,wfmanager_add_cgframes_to_ml
1995,gpu-static,wfmanager_update_jobs_72,1.1288387775421143,wfmanager_update_jobs
1996,gpu-static,wfmanager_add_new_patches_mlserver_73,0.1697101593017578,wfmanager_add_new_patches_mlserver
1997,gpu-static,wfmanager_add_new_patches_to_ml_73,3.3855438232421875e-05,wfmanager_add_new_patches_to_ml
1998,gpu-static,wfmanager_add_cgframes_to_ml_73,2.8848648071289062e-05,wfmanager_add_cgframes_to_ml
1999,gpu-static,wfmanager_update_jobs_73,1.069838047027588,wfmanager_update_jobs
2000,gpu-static,wfmanager_add_new_patches_mlserver_74,0.21563458442687988,wfmanager_add_new_patches_mlserver
2001,gpu-static,wfmanager_add_new_patches_to_ml_74,2.1219253540039062e-05,wfmanager_add_new_patches_to_ml
2002,gpu-static,wfmanager_add_cgframes_to_ml_74,4.124641418457031e-05,wfmanager_add_cgframes_to_ml
2003,gpu-static,wfmanager_update_jobs_74,0.9197759628295898,wfmanager_update_jobs
2004,gpu-static,wfmanager_add_new_patches_mlserver_75,0.126328706741333,wfmanager_add_new_patches_mlserver
2005,gpu-static,wfmanager_add_new_patches_to_ml_75,2.09808349609375e-05,wfmanager_add_new_patches_to_ml
2006,gpu-static,wfmanager_add_cgframes_to_ml_75,2.1219253540039062e-05,wfmanager_add_cgframes_to_ml
2007,gpu-static,wfmanager_update_jobs_75,0.8735041618347168,wfmanager_update_jobs
2008,gpu-static,wfmanager_add_new_patches_mlserver_76,0.15555357933044434,wfmanager_add_new_patches_mlserver
2009,gpu-static,wfmanager_add_new_patches_to_ml_76,2.0265579223632812e-05,wfmanager_add_new_patches_to_ml
2010,gpu-static,wfmanager_add_cgframes_to_ml_76,2.6941299438476562e-05,wfmanager_add_cgframes_to_ml
2011,gpu-static,wfmanager_update_jobs_76,1.026536226272583,wfmanager_update_jobs
2012,gpu-static,wfmanager_add_new_patches_mlserver_77,0.15364289283752441,wfmanager_add_new_patches_mlserver
2013,gpu-static,wfmanager_add_new_patches_to_ml_77,2.1696090698242188e-05,wfmanager_add_new_patches_to_ml
2014,gpu-static,wfmanager_add_cgframes_to_ml_77,3.361701965332031e-05,wfmanager_add_cgframes_to_ml
2015,gpu-static,wfmanager_update_jobs_77,0.9534306526184082,wfmanager_update_jobs
2016,gpu-static,wfmanager_add_new_patches_mlserver_78,0.15616297721862793,wfmanager_add_new_patches_mlserver
2017,gpu-static,wfmanager_add_new_patches_to_ml_78,2.1696090698242188e-05,wfmanager_add_new_patches_to_ml
2018,gpu-static,wfmanager_add_cgframes_to_ml_78,3.147125244140625e-05,wfmanager_add_cgframes_to_ml
2019,gpu-static,wfmanager_update_jobs_78,1.0435843467712402,wfmanager_update_jobs
2020,gpu-static,wfmanager_add_new_patches_mlserver_79,0.14182019233703613,wfmanager_add_new_patches_mlserver
2021,gpu-static,wfmanager_add_new_patches_to_ml_79,2.09808349609375e-05,wfmanager_add_new_patches_to_ml
2022,gpu-static,wfmanager_add_cgframes_to_ml_79,1.6450881958007812e-05,wfmanager_add_cgframes_to_ml
2023,gpu-static,wfmanager_update_jobs_79,1.079420566558838,wfmanager_update_jobs
2024,gpu-static,wfmanager_add_new_patches_mlserver_80,0.15384173393249512,wfmanager_add_new_patches_mlserver
2025,gpu-static,wfmanager_add_new_patches_to_ml_80,2.2411346435546875e-05,wfmanager_add_new_patches_to_ml
2026,gpu-static,wfmanager_add_cgframes_to_ml_80,2.9087066650390625e-05,wfmanager_add_cgframes_to_ml
2027,gpu-static,wfmanager_update_jobs_80,0.9975404739379883,wfmanager_update_jobs
