,name,kind,job,event,duration,container,experiment,iteration
1917,mlrunner-structure-023224664-hvwsq,Pod,,created-timestamp,1742065258.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1918,mlrunner-structure-023224664-hvwsq,Pod,,created,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1919,mlrunner-structure-023224664-hvwsq,Pod,,started-timestamp,1742065258.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1920,mlrunner-structure-023224664-hvwsq,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1921,mlrunner-structure-023224664-hvwsq,Pod,,pulled,192.531100423,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1922,mlrunner-structure-082336963,Job,mlrunner,successfulcreate-timestamp,1742065064.0,,cpu-autoscale,1
1923,mlrunner-structure-082336963,Job,mlrunner,completed-timestamp,1742065365.0,,cpu-autoscale,1
1924,mlrunner-structure-082336963,Job,mlrunner,running,301,,cpu-autoscale,1
1925,mlrunner-structure-082336963-npvt6,Pod,,pulled-timestamp,1742065256.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1926,mlrunner-structure-082336963-npvt6,Pod,,pulling-timestamp,1742065065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1927,mlrunner-structure-082336963-npvt6,Pod,,scheduled-timestamp,1742065064.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1928,mlrunner-structure-082336963-npvt6,Pod,,created-timestamp,1742065256.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1929,mlrunner-structure-082336963-npvt6,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1930,mlrunner-structure-082336963-npvt6,Pod,,started-timestamp,1742065257.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1931,mlrunner-structure-082336963-npvt6,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1932,mlrunner-structure-082336963-npvt6,Pod,,pulled,191.348824415,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1933,mlrunner-structure-082865760,Job,mlrunner,successfulcreate-timestamp,1742065064.0,,cpu-autoscale,1
1934,mlrunner-structure-082865760,Job,mlrunner,completed-timestamp,1742065372.0,,cpu-autoscale,1
1935,mlrunner-structure-082865760,Job,mlrunner,running,308,,cpu-autoscale,1
1936,mlrunner-structure-082865760-64gcr,Pod,,pulled-timestamp,1742065261.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1937,mlrunner-structure-082865760-64gcr,Pod,,pulling-timestamp,1742065065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1938,mlrunner-structure-082865760-64gcr,Pod,,scheduled-timestamp,1742065064.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1939,mlrunner-structure-082865760-64gcr,Pod,,created-timestamp,1742065261.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1940,mlrunner-structure-082865760-64gcr,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1941,mlrunner-structure-082865760-64gcr,Pod,,started-timestamp,1742065262.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1942,mlrunner-structure-082865760-64gcr,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1943,mlrunner-structure-082865760-64gcr,Pod,,pulled,195.945999136,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1944,mlrunner-structure-075696127,Job,mlrunner,successfulcreate-timestamp,1742065064.0,,cpu-autoscale,1
1945,mlrunner-structure-075696127,Job,mlrunner,completed-timestamp,1742065371.0,,cpu-autoscale,1
1946,mlrunner-structure-075696127,Job,mlrunner,running,307,,cpu-autoscale,1
1947,mlrunner-structure-075696127-2jwdl,Pod,,pulled-timestamp,1742065260.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1948,mlrunner-structure-075696127-2jwdl,Pod,,pulling-timestamp,1742065065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1949,mlrunner-structure-075696127-2jwdl,Pod,,scheduled-timestamp,1742065064.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1950,mlrunner-structure-075696127-2jwdl,Pod,,created-timestamp,1742065260.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1951,mlrunner-structure-075696127-2jwdl,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1952,mlrunner-structure-075696127-2jwdl,Pod,,started-timestamp,1742065261.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1953,mlrunner-structure-075696127-2jwdl,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1954,mlrunner-structure-075696127-2jwdl,Pod,,pulled,195.180742872,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1955,mlrunner-structure-037140505,Job,mlrunner,successfulcreate-timestamp,1742065064.0,,cpu-autoscale,1
1956,mlrunner-structure-037140505,Job,mlrunner,completed-timestamp,1742065367.0,,cpu-autoscale,1
1957,mlrunner-structure-037140505,Job,mlrunner,running,303,,cpu-autoscale,1
1958,mlrunner-structure-037140505-c2775,Pod,,pulled-timestamp,1742065256.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1959,mlrunner-structure-037140505-c2775,Pod,,pulling-timestamp,1742065065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1960,mlrunner-structure-037140505-c2775,Pod,,scheduled-timestamp,1742065064.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1961,mlrunner-structure-037140505-c2775,Pod,,created-timestamp,1742065256.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1962,mlrunner-structure-037140505-c2775,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1963,mlrunner-structure-037140505-c2775,Pod,,started-timestamp,1742065256.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1964,mlrunner-structure-037140505-c2775,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1965,mlrunner-structure-037140505-c2775,Pod,,pulled,190.754064582,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1966,mlrunner-structure-024071044,Job,mlrunner,successfulcreate-timestamp,1742065064.0,,cpu-autoscale,1
1967,mlrunner-structure-024071044,Job,mlrunner,completed-timestamp,1742065368.0,,cpu-autoscale,1
1968,mlrunner-structure-024071044,Job,mlrunner,running,304,,cpu-autoscale,1
1969,mlrunner-structure-024071044-slfbk,Pod,,pulled-timestamp,1742065257.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1970,mlrunner-structure-024071044-slfbk,Pod,,pulling-timestamp,1742065065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1971,mlrunner-structure-024071044-slfbk,Pod,,scheduled-timestamp,1742065064.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1972,mlrunner-structure-024071044-slfbk,Pod,,created-timestamp,1742065257.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1973,mlrunner-structure-024071044-slfbk,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1974,mlrunner-structure-024071044-slfbk,Pod,,started-timestamp,1742065258.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1975,mlrunner-structure-024071044-slfbk,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1976,mlrunner-structure-024071044-slfbk,Pod,,pulled,192.308436984,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
1977,createsim-structure-082336963,Job,createsim,successfulcreate-timestamp,1742065366.0,,cpu-autoscale,1
1978,createsim-structure-082336963,Job,createsim,completed-timestamp,1742065918.0,,cpu-autoscale,1
1979,createsim-structure-082336963,Job,createsim,running,552,,cpu-autoscale,1
1980,createsim-structure-082336963-phbfh,Pod,createsim,pulled-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1981,createsim-structure-082336963-phbfh,Pod,createsim,pulling-timestamp,1742065366.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1982,createsim-structure-082336963-phbfh,Pod,createsim,scheduled-timestamp,1742065366.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1983,createsim-structure-082336963-phbfh,Pod,createsim,created-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1984,createsim-structure-082336963-phbfh,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1985,createsim-structure-082336963-phbfh,Pod,createsim,started-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1986,createsim-structure-082336963-phbfh,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1987,createsim-structure-082336963-phbfh,Pod,createsim,pulled,46.885091516,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1988,createsim-structure-023224664-2c22l,Pod,createsim,pulled-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1989,createsim-structure-023224664-2c22l,Pod,createsim,pulling-timestamp,1742065367.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1990,createsim-structure-023224664-2c22l,Pod,createsim,scheduled-timestamp,1742065366.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1991,createsim-structure-023224664-2c22l,Pod,createsim,created-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1992,createsim-structure-023224664-2c22l,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1993,createsim-structure-023224664-2c22l,Pod,createsim,started-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1994,createsim-structure-023224664-2c22l,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1995,createsim-structure-023224664-2c22l,Pod,createsim,pulled,46.273996797,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
1996,createsim-structure-037140505,Job,createsim,successfulcreate-timestamp,1742065367.0,,cpu-autoscale,1
1997,createsim-structure-037140505,Job,createsim,completed-timestamp,1742065899.0,,cpu-autoscale,1
1998,createsim-structure-037140505,Job,createsim,running,532,,cpu-autoscale,1
1999,createsim-structure-037140505-b7mn8,Pod,createsim,pulled-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2000,createsim-structure-037140505-b7mn8,Pod,createsim,pulling-timestamp,1742065367.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2001,createsim-structure-037140505-b7mn8,Pod,createsim,scheduled-timestamp,1742065367.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2002,createsim-structure-037140505-b7mn8,Pod,createsim,created-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2003,createsim-structure-037140505-b7mn8,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2004,createsim-structure-037140505-b7mn8,Pod,createsim,started-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2005,createsim-structure-037140505-b7mn8,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2006,createsim-structure-037140505-b7mn8,Pod,createsim,pulled,45.668025503,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2007,createsim-structure-024071044,Job,createsim,successfulcreate-timestamp,1742065368.0,,cpu-autoscale,1
2008,createsim-structure-024071044,Job,createsim,completed-timestamp,1742065892.0,,cpu-autoscale,1
2009,createsim-structure-024071044,Job,createsim,running,524,,cpu-autoscale,1
2010,createsim-structure-024071044-hbd2b,Pod,createsim,pulled-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2011,createsim-structure-024071044-hbd2b,Pod,createsim,pulling-timestamp,1742065369.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2012,createsim-structure-024071044-hbd2b,Pod,createsim,scheduled-timestamp,1742065368.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2013,createsim-structure-024071044-hbd2b,Pod,createsim,created-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2014,createsim-structure-024071044-hbd2b,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2015,createsim-structure-024071044-hbd2b,Pod,createsim,started-timestamp,1742065413.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2016,createsim-structure-024071044-hbd2b,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2017,createsim-structure-024071044-hbd2b,Pod,createsim,pulled,44.012190597,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2018,createsim-structure-075696127,Job,createsim,successfulcreate-timestamp,1742065371.0,,cpu-autoscale,1
2019,createsim-structure-075696127,Job,createsim,completed-timestamp,1742065893.0,,cpu-autoscale,1
2020,createsim-structure-075696127,Job,createsim,running,522,,cpu-autoscale,1
2021,createsim-structure-075696127-5lptf,Pod,createsim,pulled-timestamp,1742065414.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2022,createsim-structure-075696127-5lptf,Pod,createsim,pulling-timestamp,1742065372.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2023,createsim-structure-075696127-5lptf,Pod,createsim,scheduled-timestamp,1742065371.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2024,createsim-structure-075696127-5lptf,Pod,createsim,created-timestamp,1742065414.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2025,createsim-structure-075696127-5lptf,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2026,createsim-structure-075696127-5lptf,Pod,createsim,started-timestamp,1742065414.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2027,createsim-structure-075696127-5lptf,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2028,createsim-structure-075696127-5lptf,Pod,createsim,pulled,42.335206208,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2029,createsim-structure-082865760,Job,createsim,successfulcreate-timestamp,1742065372.0,,cpu-autoscale,1
2030,createsim-structure-082865760,Job,createsim,completed-timestamp,1742065922.0,,cpu-autoscale,1
2031,createsim-structure-082865760,Job,createsim,running,550,,cpu-autoscale,1
2032,createsim-structure-082865760-pnhss,Pod,createsim,pulled-timestamp,1742065415.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2033,createsim-structure-082865760-pnhss,Pod,createsim,pulling-timestamp,1742065373.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2034,createsim-structure-082865760-pnhss,Pod,createsim,scheduled-timestamp,1742065372.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2035,createsim-structure-082865760-pnhss,Pod,createsim,created-timestamp,1742065415.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2036,createsim-structure-082865760-pnhss,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2037,createsim-structure-082865760-pnhss,Pod,createsim,started-timestamp,1742065416.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2038,createsim-structure-082865760-pnhss,Pod,createsim,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2039,createsim-structure-082865760-pnhss,Pod,createsim,pulled,42.514755166,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-arm,cpu-autoscale,1
2040,mlrunner-structure-002228387-jrffn,Pod,,pulled-timestamp,1742065465.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2041,mlrunner-structure-002228387-jrffn,Pod,,pulling-timestamp,1742065465.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2042,mlrunner-structure-002228387-jrffn,Pod,,scheduled-timestamp,1742065465.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2043,mlrunner-structure-002228387-jrffn,Pod,,created-timestamp,1742065465.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2044,mlrunner-structure-002228387-jrffn,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2045,mlrunner-structure-002228387-jrffn,Pod,,started-timestamp,1742065465.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2046,mlrunner-structure-002228387-jrffn,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2047,mlrunner-structure-002228387-jrffn,Pod,,pulled,0.160001856,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-autoscale,1
2048,mlrunner-structure-002228387,Job,mlrunner,successfulcreate-timestamp,1742065465.0,,cpu-autoscale,1
2049,mlrunner-structure-002228387,Job,mlrunner,completed-timestamp,1742065505.0,,cpu-autoscale,1
2050,mlrunner-structure-002228387,Job,mlrunner,running,40,,cpu-autoscale,1
2051,createsim-structure-002228387,Job,createsim,successfulcreate-timestamp,1742065505.0,,cpu-autoscale,1
2052,createsim-structure-002228387,Job,createsim,completed-timestamp,1742065985.0,,cpu-autoscale,1
2053,createsim-structure-002228387,Job,createsim,running,480,,cpu-autoscale,1
2054,cluster-autoscaler-786dfb6c56-lf29j,Pod,,pulled-timestamp,1742065675.0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2055,cluster-autoscaler-786dfb6c56-lf29j,Pod,,pulling-timestamp,1742065673.0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2056,cluster-autoscaler-786dfb6c56-lf29j,Pod,,scheduled-timestamp,1742065673.0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2057,cluster-autoscaler-786dfb6c56-lf29j,Pod,,created-timestamp,1742065675.0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2058,cluster-autoscaler-786dfb6c56-lf29j,Pod,,created,0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2059,cluster-autoscaler-786dfb6c56-lf29j,Pod,,started-timestamp,1742065675.0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2060,cluster-autoscaler-786dfb6c56-lf29j,Pod,,started,0,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2061,cluster-autoscaler-786dfb6c56-lf29j,Pod,,pulled,1.410306275,registry.k8s.io/autoscaling/cluster-autoscaler:v1.26.2,cpu-autoscale,1
2062,cganalysis-structure-024071044,Job,cganalysis,successfulcreate-timestamp,1742065892.0,,cpu-autoscale,1
2063,cganalysis-structure-024071044,Job,cganalysis,completed-timestamp,1742067681.0,,cpu-autoscale,1
2064,cganalysis-structure-024071044,Job,cganalysis,running,1789,,cpu-autoscale,1
2065,cganalysis-structure-024071044-xcr25,Pod,cganalysis,pulled-timestamp,1742065894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2066,cganalysis-structure-024071044-xcr25,Pod,cganalysis,pulling-timestamp,1742065893.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2067,cganalysis-structure-024071044-xcr25,Pod,cganalysis,scheduled-timestamp,1742065892.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2068,cganalysis-structure-024071044-xcr25,Pod,cganalysis,created-timestamp,1742065894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2069,cganalysis-structure-024071044-xcr25,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2070,cganalysis-structure-024071044-xcr25,Pod,cganalysis,started-timestamp,1742065894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2071,cganalysis-structure-024071044-xcr25,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2072,cganalysis-structure-024071044-xcr25,Pod,cganalysis,pulled,1.296502734,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2073,cganalysis-structure-075696127,Job,cganalysis,successfulcreate-timestamp,1742065893.0,,cpu-autoscale,1
2074,cganalysis-structure-075696127,Job,cganalysis,completed-timestamp,1742067682.0,,cpu-autoscale,1
2075,cganalysis-structure-075696127,Job,cganalysis,running,1789,,cpu-autoscale,1
2076,cganalysis-structure-075696127-hw26l,Pod,cganalysis,pulled-timestamp,1742065894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2077,cganalysis-structure-075696127-hw26l,Pod,cganalysis,pulling-timestamp,1742065893.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2078,cganalysis-structure-075696127-hw26l,Pod,cganalysis,scheduled-timestamp,1742065893.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2079,cganalysis-structure-075696127-hw26l,Pod,cganalysis,created-timestamp,1742065894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2080,cganalysis-structure-075696127-hw26l,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2081,cganalysis-structure-075696127-hw26l,Pod,cganalysis,started-timestamp,1742065894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2082,cganalysis-structure-075696127-hw26l,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2083,cganalysis-structure-075696127-hw26l,Pod,cganalysis,pulled,1.077557997,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2084,cganalysis-structure-037140505,Job,cganalysis,successfulcreate-timestamp,1742065899.0,,cpu-autoscale,1
2085,cganalysis-structure-037140505,Job,cganalysis,completed-timestamp,1742067688.0,,cpu-autoscale,1
2086,cganalysis-structure-037140505,Job,cganalysis,running,1789,,cpu-autoscale,1
2087,cganalysis-structure-037140505-mmdr9,Pod,cganalysis,pulled-timestamp,1742065901.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2088,cganalysis-structure-037140505-mmdr9,Pod,cganalysis,pulling-timestamp,1742065900.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
2089,cganalysis-structure-037140505-mmdr9,Pod,cganalysis,scheduled-timestamp,1742065899.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-autoscale,1
